ward_id,ward_name,city,year,month,composite_score,safety_score,aqi_score,civic_score,transit_score,green_score,affordability_score
152,Avalahalli,Bengaluru,2021,3,84.63133887003214,76.89740896458142,81.73936894087987,89.38903856672427,92.81351599112995,83.08591160791079,80.02706390861368
152,Avalahalli,Bengaluru,2022,3,77.5673360475211,71.67399482165709,77.05852697428779,72.93801116887325,69.0658026434111,80.70245731701223,91.62345599851787
152,Avalahalli,Bengaluru,2023,3,75.69436808658436,67.2060403636657,89.23706471195135,71.64018389273103,59.37704752988338,77.675259829592,79.40383143529235
152,Avalahalli,Bengaluru,2024,3,77.59859369451011,67.90080737879961,91.54905477814427,72.61645460833216,84.63964521661201,81.7311910920843,80.89881620689468
156,Chalavadipalya,Bengaluru,2021,3,58.96063416992837,60.91399982398243,69.94350317827912,67.89530874839627,43.19686634607868,52.05720642188277,72.30272193342076
156,Chalavadipalya,Bengaluru,2022,3,65.07960988058545,59.132262563292315,67.7071860138675,69.10240176893493,72.28408529846436,63.24264369791941,50.54145663132471
156,Chalavadipalya,Bengaluru,2023,3,58.780687024083804,57.78577194694161,72.50811747659833,56.761393376932496,72.37275129066087,52.551499139068824,63.95450196483467
156,Chalavadipalya,Bengaluru,2024,3,57.26860264101708,47.435001485560925,55.276086419995515,49.12111230204442,67.20397662806633,65.55957591798827,55.289231822279845
157,K R Market,Bengaluru,2021,3,44.72577425728968,49.194730614289696,29.997399104700808,46.51485404698362,49.25744165278484,47.47953919520839,36.986436656715995
157,K R Market,Bengaluru,2022,3,41.29565593054134,35.281062659877364,52.6197573301758,46.07011894507267,21.845478090995154,36.26318113793735,32.72785042033628
157,K R Market,Bengaluru,2023,3,42.857338770022444,34.10786468487936,41.62555426792706,47.51200826574575,47.1266077587199,46.31477214198404,30.29181412610962
157,K R Market,Bengaluru,2024,3,48.766659405653826,54.86846577556708,58.45617355690685,57.42086956830905,50.53681805020173,42.772299763006345,52.27016764123006
158,Chamrajapet,Bengaluru,2021,3,74.47518935857504,74.90416984191263,61.528950938582376,71.8974481271776,91.30585369710933,76.16416755372356,75.62514765624644
158,Chamrajapet,Bengaluru,2022,3,70.78050462420057,78.68742640726396,75.77439605000565,76.52824515924723,68.95432154690678,73.38544901332374,63.232012886496804
158,Chamrajapet,Bengaluru,2023,3,71.37202876206815,70.22293905836307,75.8516984993746,80.09764119144668,53.93228262641299,77.8668935090083,65.14352207443395
158,Chamrajapet,Bengaluru,2024,3,67.31514871278486,63.33607026947112,67.39408599168877,58.43867025973364,66.95897788811146,75.8573612899534,55.47694525601902
159,Azad Nagar,Bengaluru,2021,3,73.33203772152032,76.43551201200708,66.1391356610772,66.52188297234748,59.75054229236938,64.74187663438322,63.90143886855761
159,Azad Nagar,Bengaluru,2022,3,78.05223330619548,84.3347470180187,83.60626260243,70.26087057441752,69.61973115803347,74.24837081264485,70.5509416981241
159,Azad Nagar,Bengaluru,2023,3,74.59086533655712,71.72858483997932,70.2045400986502,81.16197729467874,86.16257926934455,70.74678197017202,87.0045186527549
159,Azad Nagar,Bengaluru,2024,3,72.5027526080608,69.5912515839219,72.67177721071957,81.32516885873427,87.55552993375326,64.5541118597326,69.28467490620329
225,Kudlu,Bengaluru,2021,3,65.28879861614273,59.16605997488058,76.05330175118738,68.82761427607947,78.80513361021488,72.46408420313217,72.73947422611492
225,Kudlu,Bengaluru,2022,3,66.36294144078157,59.57024956317643,71.5723039650288,59.94800655556718,74.12092506118785,60.95490465586094,54.88948044528817
225,Kudlu,Bengaluru,2023,3,60.277395242818024,64.65218759988863,67.2494267145694,60.576062241083214,46.73190728503337,51.94848199303182,45.85126423593663
225,Kudlu,Bengaluru,2024,3,69.16602924045878,63.99676607449242,64.79416905697525,61.272938930085445,58.06048143038559,69.55052065606289,72.39860973332836
160,Dharmaraya Swamy Temple,Bengaluru,2021,3,70.27084469020642,68.0915020727544,62.296945817996445,64.66192315480245,88.66535679874463,72.5968544087209,71.97719798536929
160,Dharmaraya Swamy Temple,Bengaluru,2022,3,73.98296643225669,74.80106650901831,79.8758606433399,78.02588835589327,60.85072274047467,73.98522147378922,71.34170928327976
160,Dharmaraya Swamy Temple,Bengaluru,2023,3,76.00771231013901,76.65779363845866,64.46955157550653,78.12047009660725,60.695868537348346,72.75184382145406,65.29297125456897
160,Dharmaraya Swamy Temple,Bengaluru,2024,3,71.75604423631678,69.5932317000773,83.62628756488014,65.84237190429619,72.06824679466794,70.14147745963723,57.29976546768867
161,Silver Jublee Park,Bengaluru,2021,3,57.91126089954358,57.39636131908265,59.73160974771208,60.47979003183532,65.4565260718586,52.97670856999788,43.21062419929706
161,Silver Jublee Park,Bengaluru,2022,3,62.57736782987337,69.29972189401835,72.2190187168942,69.44389118563103,61.98115422905497,59.24993574661068,71.32411390761447
161,Silver Jublee Park,Bengaluru,2023,3,59.05522380043193,66.15470419166142,70.53202010360235,58.38141892323533,42.08321289282343,56.81174559877056,68.16135358431004
161,Silver Jublee Park,Bengaluru,2024,3,59.25552926137354,50.59500150187897,70.57604285535871,57.04362804095105,60.92596783207607,68.61684550238871,46.25247109880023
162,Sunkenahalli,Bengaluru,2021,3,59.2640315479384,56.77341011726841,68.37846790374181,57.933476203051086,79.15132570405642,60.44521724687044,53.898896127017004
162,Sunkenahalli,Bengaluru,2022,3,62.02818266505135,59.47884814024236,49.08959299677018,59.41966665358681,60.59772345462034,66.48293770982744,66.73006720669959
162,Sunkenahalli,Bengaluru,2023,3,58.6066141409583,52.95996213256902,63.457142792953995,58.28640150455324,38.819153167692136,64.69650698959475,66.79090133966842
162,Sunkenahalli,Bengaluru,2024,3,59.187610579952455,64.51791157060416,61.699018211893375,64.82681012311164,69.25749027578607,65.2476520191092,59.7278525720912
177,Lakkasandra,Bengaluru,2021,3,60.950920559931625,63.36039626097104,68.21851617590424,54.34854068094633,48.74992855594319,68.75911090431819,68.45025451349375
177,Lakkasandra,Bengaluru,2022,3,61.82649903777394,63.76960515757998,66.45048114861015,69.60905751657414,64.97876921825156,64.4743255243417,51.52080051788196
177,Lakkasandra,Bengaluru,2023,3,61.40331694571573,56.822170912043035,52.470942361451776,57.67985311020404,51.06334206542907,55.70156968644365,59.14884223175834
177,Lakkasandra,Bengaluru,2024,3,59.30994229352192,53.068349909828385,46.61909237494814,63.23306519628042,54.62189287097743,65.7465612252291,64.09526535274503
163,Vishveshwara Puram,Bengaluru,2021,3,38.86332109766877,42.710499546889935,31.785180638480337,47.64469068667461,44.31829235900375,35.35355710117562,31.948676966436953
163,Vishveshwara Puram,Bengaluru,2022,3,43.090270292421565,37.46458255238011,45.94936827024624,38.38297083092871,49.56902808417631,49.38906486323235,51.43102758676116
163,Vishveshwara Puram,Bengaluru,2023,3,38.02108476040681,29.788783700097184,43.98954961502838,35.38802903629384,35.3149338165407,28.64406661627463,30.808378238658285
163,Vishveshwara Puram,Bengaluru,2024,3,44.93571842949676,39.80365209386737,46.655833516687,35.71530484271937,51.60961408172308,41.39626534457864,56.87329403822673
167,Ashok Nagar,Bengaluru,2021,3,43.10802039831618,51.127238312125534,57.992750603279546,49.61633368079514,56.902874308525334,38.08819512049798,45.40909236404887
167,Ashok Nagar,Bengaluru,2022,3,40.8042935829154,50.78214582358121,35.60347106569273,45.767971823892324,53.07089570398806,47.96475900305998,55.733142504980094
167,Ashok Nagar,Bengaluru,2023,3,40.258622483295696,38.48245284318742,29.161042578164103,30.707140266536797,34.67569556895514,45.93338750480042,42.24404322004782
167,Ashok Nagar,Bengaluru,2024,3,46.3985342696259,41.038897875802114,31.829977651788447,51.68560199835444,51.348257664186264,51.644586759645094,32.566674770255865
164,Hombegowda Nagar,Bengaluru,2021,3,42.60957535626608,43.87748237051888,46.347996799702024,49.898240293633364,46.08703561862236,44.22858295402966,57.32995006823905
164,Hombegowda Nagar,Bengaluru,2022,3,40.837251410414396,44.98519141107295,37.51416556116805,35.414760660084376,44.71132648592477,49.400893372693425,53.71143701087828
164,Hombegowda Nagar,Bengaluru,2023,3,41.69108801811999,35.92380598951721,56.560021303086494,51.3134461754787,47.671445206417886,47.77936921166946,48.14409285663099
164,Hombegowda Nagar,Bengaluru,2024,3,36.94779332579202,36.04308017684524,42.19138239081434,40.49842560346571,31.872698062687363,45.781633058952636,26.96850429289545
165,B Venkata Reddy Nagar,Bengaluru,2021,3,70.54730827237834,74.49002439021453,75.00647697544281,66.05307254141555,56.79557101984322,73.26611480891256,73.52637175656147
165,B Venkata Reddy Nagar,Bengaluru,2022,3,70.68985996257575,69.79329979724888,75.72267771067034,77.43720155797877,57.47899710565268,61.07275732251249,79.06293755444935
165,B Venkata Reddy Nagar,Bengaluru,2023,3,70.63486420309133,77.39796370286417,79.71919224782634,79.85326714166781,72.07226735717606,70.40477685628943,67.69148019981323
165,B Venkata Reddy Nagar,Bengaluru,2024,3,69.36454083569033,64.90479132220992,82.0037662020796,71.02835692123229,73.07814805601474,66.46303405323053,55.92422139502156
166,Shanthi Nagar,Bengaluru,2021,3,53.379370589966676,45.07067815191144,56.58477925617085,60.998830702759825,68.69596325071556,56.56027879261133,44.716325534154606
166,Shanthi Nagar,Bengaluru,2022,3,58.006953501566784,51.94002520062596,65.1297360746871,53.73734448010924,70.11256599568398,67.95171149963883,43.90773366144857
166,Shanthi Nagar,Bengaluru,2023,3,55.372324484421284,64.83997686771771,54.32261001021411,62.32008309584876,37.86808722835237,52.0779054859872,42.38282061695759
166,Shanthi Nagar,Bengaluru,2024,3,57.315758221153075,64.36670664607249,70.4547151641699,49.01782794354878,52.739661921686405,48.736456002033115,48.639551267653935
168,Nilasandra,Bengaluru,2021,3,62.57675321288741,57.94799656196027,50.60609641742025,55.92657499476957,48.46777575497104,72.03828917113339,70.35552842044162
168,Nilasandra,Bengaluru,2022,3,62.283085967490706,57.850455600743835,71.2318818837663,58.808164328313644,54.25842091570463,56.933205811647326,51.17345531421777
168,Nilasandra,Bengaluru,2023,3,61.4388785871505,64.9187627500651,48.315823853734045,55.64901738045736,73.79982419881756,54.37731705882591,56.718232982826144
168,Nilasandra,Bengaluru,2024,3,59.43493421384605,51.08967092620985,58.97107406624637,55.483324439416776,61.97126879320021,65.51103202351555,48.549388858428344
169,Vannarpet,Bengaluru,2021,3,80.89557893057282,73.77715465083682,84.6155334964423,76.36838728778825,80.40895167233333,72.54102541611407,79.68310064698152
169,Vannarpet,Bengaluru,2022,3,84.06430343852773,75.20387797847509,81.62252168607763,83.23293192115649,93.06454649049248,85.55005494033195,89.08067355435315
169,Vannarpet,Bengaluru,2023,3,84.46252106325608,80.74003099770549,85.60320222417317,91.26468263204008,100.0,92.25290728413134,80.60653894198738
169,Vannarpet,Bengaluru,2024,3,80.73441670074007,85.56724573746092,80.511488823339,80.39803396701345,94.2636335440121,77.9624922820838,91.52825694508944
170,Jogupalya,Bengaluru,2021,3,49.50048136848277,48.58027959247674,57.37389012872882,42.02052192576265,37.35725000336346,58.52937788174461,39.765230189923486
170,Jogupalya,Bengaluru,2022,3,52.01129497831875,51.803784219323646,56.35365243562331,46.60782949427112,54.11778568938868,49.454760083256694,56.86131276719442
170,Jogupalya,Bengaluru,2023,3,51.92692448009414,45.63233158776061,45.28621637354523,46.3011204865658,39.24043567484682,58.44114351130747,45.498151509920845
170,Jogupalya,Bengaluru,2024,3,55.91741556515129,57.342624963893236,45.20744924512308,53.408380432742916,67.82670609907984,53.265230139092694,43.52793211423495
171,Domlur,Bengaluru,2021,3,61.918440051563685,67.83696779443373,52.17213425547428,65.37373233981302,50.73861058898957,56.28259074260713,73.14059325071923
171,Domlur,Bengaluru,2022,3,56.09970500178345,46.11277281700944,67.21977602554898,61.95160126596615,61.192862405410565,61.105020280560296,45.661162024518205
171,Domlur,Bengaluru,2023,3,56.979425410091146,48.85495593523147,56.56333996653887,65.39421841694386,38.58179017211893,52.80864367996702,48.20565349626225
171,Domlur,Bengaluru,2024,3,62.55157705539709,61.91295814008289,61.540559443591654,67.76308990450273,48.73126521559412,62.29688413739811,60.45113347902888
175,Jakkasandra,Bengaluru,2021,3,78.99537826694159,84.38435614858253,75.9313493574644,85.54643931242252,65.8237127994408,69.60465199312078,70.12882944086978
175,Jakkasandra,Bengaluru,2022,3,74.1056088090328,76.4081916198568,86.42378032546546,74.30268900004195,74.15663459406198,65.11046900549245,60.15295538871952
175,Jakkasandra,Bengaluru,2023,3,73.38158736692064,80.16519526652661,63.201974908276,63.88102060926163,71.34313808412568,68.13115850196579,59.870018567085765
175,Jakkasandra,Bengaluru,2024,3,70.11573123400967,72.2821212341651,63.547223739016346,63.58565224111011,65.30579215078237,76.14464675846875,66.87853854114685
195,Hosakerehalli,Bengaluru,2021,3,46.55078041511452,52.0062088084161,38.658780162313974,50.09864301289197,49.18204260875437,55.13367475934827,43.170455954373935
195,Hosakerehalli,Bengaluru,2022,3,45.48747230263554,52.0246435220906,46.229541432478506,50.99235333933453,34.864496303096125,42.38914721290021,31.390588468975107
195,Hosakerehalli,Bengaluru,2023,3,51.97459651413114,60.63869826931727,44.939488737003316,54.20386873864436,59.114595245836654,48.32559051928291,62.41787356460004
195,Hosakerehalli,Bengaluru,2024,3,54.14446862408305,58.92580814287051,47.468409015831675,49.77678946619569,72.67888144192457,44.35015854279689,60.62596782134739
203,Subrahmanyapura,Bengaluru,2021,3,44.690991351793656,54.49316827353097,39.04737442470541,41.490428627658616,27.848567469655876,43.54695408266841,37.5224471388391
203,Subrahmanyapura,Bengaluru,2022,3,46.80981384485196,55.51950411540187,37.381806005007526,44.25999247592128,63.955036329467724,38.04598305863641,34.58062968819331
203,Subrahmanyapura,Bengaluru,2023,3,44.41622428356443,37.42566970368438,58.458515727086436,43.35051482873484,44.47694269757109,39.34939659967256,43.545031856606435
203,Subrahmanyapura,Bengaluru,2024,3,45.97586731183611,51.05322896603437,48.31260069265876,54.06306281171325,58.67218120408049,51.11682960580862,32.64403296224993
204,Vasanthpura,Bengaluru,2021,3,50.16328815307429,53.43376003134334,47.499212819550664,48.21141333906053,65.54676368225884,58.07454511571106,62.43854607468187
204,Vasanthpura,Bengaluru,2022,3,54.94937350851218,50.382037133999575,45.66766850074568,48.64202265545956,48.63367834305594,53.548525904108615,64.87784864016423
204,Vasanthpura,Bengaluru,2023,3,55.388073855068505,56.01717213885461,49.02643413534828,55.244465545725,47.38575664614941,57.30971295983463,53.403391540725835
204,Vasanthpura,Bengaluru,2024,3,49.20464612667653,50.13855976811913,61.27703712525963,46.08379985783024,58.52465041558146,52.377873225471866,62.15129355596096
206,Konanakunte,Bengaluru,2021,3,47.92101051548483,51.06162048016698,59.872604513005875,45.91138620722353,40.992798749795924,38.13723218818876,57.717542741228755
206,Konanakunte,Bengaluru,2022,3,43.29950310743172,44.83665073008572,42.21895405243834,35.67368501761395,62.52223218986066,37.59342085669883,30.31652851014855
206,Konanakunte,Bengaluru,2023,3,49.64362469776053,40.29249361870427,54.40515385957119,50.289462216789616,33.77422505276247,43.094102236687775,51.68285361724294
206,Konanakunte,Bengaluru,2024,3,51.63811521294336,58.01291980262438,66.14513140835325,46.83153199195164,70.42706052486244,50.26279260877452,47.063679072356
207,RBI layout,Bengaluru,2021,3,77.36404693401181,81.2042720529449,76.10191676703265,71.89447945473393,81.92285918702112,72.42120929901404,79.69299956434449
207,RBI layout,Bengaluru,2022,3,85.07191662153399,91.48583983686957,84.39242856520603,82.0882988082343,79.57430848389777,91.18620713489835,79.91730110546234
207,RBI layout,Bengaluru,2023,3,77.68327777416886,77.01714019185702,77.14724074176411,84.501451982227,66.53282563201142,75.30310324753685,86.93544994097958
207,RBI layout,Bengaluru,2024,3,80.68250511520347,79.86498558093709,74.78108184068196,89.3336026835897,65.42825574486668,89.35749357523287,86.19849867026377
224,Hosa Road,Bengaluru,2021,3,71.69200768824373,71.2039315246839,68.9244508383257,64.91638392774618,77.94839182827002,81.11502583560946,73.5576720201795
224,Hosa Road,Bengaluru,2022,3,72.04992160605894,70.40326152239884,60.54067616099382,74.30583831678915,89.58920793462514,75.28547625549172,59.35401305549159
224,Hosa Road,Bengaluru,2023,3,76.87205087480729,74.93620599747233,86.88137118906246,83.16547096900707,81.34529167893615,74.34120977746139,69.53214208770461
224,Hosa Road,Bengaluru,2024,3,74.91439391526431,73.1778442594187,80.18908166838652,78.07759040121579,57.71871950091459,72.81958022388747,65.36775993178517
208,Anjanapura,Bengaluru,2021,3,71.77619054034152,62.61449487466667,69.35167681740515,65.14026365567187,86.94939916748048,72.91700080584222,63.71760963164696
208,Anjanapura,Bengaluru,2022,3,70.81803264000023,79.9803928183889,62.431412767362794,78.54166808258714,88.19019720669984,79.14644353064155,74.88046334585752
208,Anjanapura,Bengaluru,2023,3,67.53527537480728,72.58323302088304,68.47409592533523,71.08403679937317,64.6735915287591,72.16520465567007,77.26942090294375
208,Anjanapura,Bengaluru,2024,3,71.83246619871134,72.6383968345175,82.17244347141808,70.45850032553163,66.99408561403274,80.13368084905579,64.36754422516339
209,Gottigere,Bengaluru,2021,3,79.05593228354134,79.33784113456653,73.30998072822587,80.51677629592166,72.06438013458978,69.84132056837439,72.21589044387201
209,Gottigere,Bengaluru,2022,3,83.99927442901587,93.31421862541082,80.85393335318503,88.56669151580878,77.83151836543287,87.4211375707354,93.16217572039524
209,Gottigere,Bengaluru,2023,3,78.21784931694403,83.88380897606498,71.19570283590758,88.02449539281699,59.24863326751807,80.28842544696644,83.00302876648384
209,Gottigere,Bengaluru,2024,3,75.4196023463382,84.1901980158008,65.85510071784068,77.87467041113501,64.32664551126159,71.56393068676361,76.81335859818192
212,Naganathapura,Bengaluru,2021,3,72.7674994702252,66.18622751864217,70.3118431151092,77.91315903573522,88.68608534413674,64.45005271541287,69.56061669700723
212,Naganathapura,Bengaluru,2022,3,71.33116826678612,74.56554191966525,74.40465152578375,64.59155054308384,60.683681590508684,61.80532333967649,81.37958443761823
212,Naganathapura,Bengaluru,2023,3,72.51983882840706,67.14934310371302,83.57212454681508,81.04911478753075,69.30493414067948,63.532288273788545,58.701593839191645
212,Naganathapura,Bengaluru,2024,3,75.09419454939194,65.66724310094503,77.59176631876865,65.32024528117239,86.58907287536286,71.22285100345937,61.30193463966891
220,Gharebhavipalya,Bengaluru,2021,3,47.37249679420216,56.84850506134515,48.69845666931323,42.87728041494233,55.75005137956116,42.80233684505639,59.49979553642912
220,Gharebhavipalya,Bengaluru,2022,3,48.894338277633665,39.90580035411824,46.67797541620059,55.54160907085357,61.12029049216734,43.38070945470419,40.676710407950544
220,Gharebhavipalya,Bengaluru,2023,3,52.69963685156487,44.60685527702494,51.201396034351625,49.44872243084945,67.52717506986244,44.37013514516524,44.03341512830599
220,Gharebhavipalya,Bengaluru,2024,3,43.90859113968377,43.75929875396956,42.171802180075375,40.59661471945874,39.691483752440725,44.50740287828843,33.74961189133526
222,Ibluru,Bengaluru,2021,3,83.21947822504887,88.42269682085205,72.83647536586209,76.20446761987836,73.94645293484541,80.44097275186962,80.47314566730336
222,Ibluru,Bengaluru,2022,3,75.73195925370736,66.42541333822868,72.48927614202464,79.67523309646697,63.46937297196666,78.5620488788324,68.52680339191635
222,Ibluru,Bengaluru,2023,3,84.12205437471518,80.0677984603417,76.02186699361239,82.3481338160398,73.74331778192112,87.56973124054925,93.90399491116375
222,Ibluru,Bengaluru,2024,3,83.4086594045425,81.34850264869199,73.09816852580833,88.16767835249435,77.82763961020466,86.83407590912515,76.52797766399547
7,Thanisandra,Bengaluru,2021,3,69.19621884108192,62.3202489996939,83.84884865998634,78.74181749241086,80.94894299740349,72.38467808272186,71.53043034861446
7,Thanisandra,Bengaluru,2022,3,62.164796102399166,61.518420352096705,65.74649518339422,60.38860561978899,59.264254266009885,58.770489452440856,64.09175060293525
7,Thanisandra,Bengaluru,2023,3,61.285684666267414,69.97434544133624,66.95831427871431,67.75114891986802,63.53331237146788,66.87601869474868,46.77169658645143
7,Thanisandra,Bengaluru,2024,3,59.67178947705795,67.4700570043152,74.43067189421726,55.55313872059351,48.084531728489694,64.97905675421876,52.26257970466555
62,Sanjaya Nagar,Bengaluru,2021,3,72.36323290395758,64.88233683154475,86.73777955697605,75.84001086935767,86.2387218811157,68.84982045098795,77.65774538957571
62,Sanjaya Nagar,Bengaluru,2022,3,77.36630818361229,81.01695737436673,79.62708337748525,75.94755556966561,68.40321595883417,82.73793480187634,69.15448108370788
62,Sanjaya Nagar,Bengaluru,2023,3,73.66813520887608,76.17473860796515,81.08048322274695,68.04241298700687,56.06586724332841,66.28761006875956,76.84804422700685
62,Sanjaya Nagar,Bengaluru,2024,3,71.78477519473707,76.46780037557,67.02433457323863,71.35534259312752,88.93915718855969,68.42420528945398,70.74488321292165
11,Kodigehalli,Bengaluru,2021,3,76.14009569660557,71.31192751930125,61.9756629212378,78.76760221757058,73.19602996867047,77.10299975116601,66.37951127349545
11,Kodigehalli,Bengaluru,2022,3,81.96235324508444,91.26840771769244,68.47485645315072,89.77003966218976,85.03760129753277,83.24074458019692,81.97070930131726
11,Kodigehalli,Bengaluru,2023,3,76.22287701391879,78.24111712710051,71.45163415698553,84.5682383454724,72.48649850829767,69.08850618797162,82.66444201897987
11,Kodigehalli,Bengaluru,2024,3,80.57881157011612,84.53546728021952,92.58673490617824,86.42263546614964,87.63325428502509,84.17147521801898,93.9565508910787
9,Hebbal Kempapura,Bengaluru,2021,3,49.32127731569575,44.76036850365973,40.85801870449807,52.557969017975715,54.669741306316915,51.190504969790226,34.808580611979366
9,Hebbal Kempapura,Bengaluru,2022,3,52.54546049858879,55.84658027872141,54.24281335365339,49.40007900714693,37.9285111827531,44.43383845179841,62.49101049195549
9,Hebbal Kempapura,Bengaluru,2023,3,55.80803684137687,47.87671913858654,52.86885334802409,60.38682084348001,67.0008722017796,48.17240928719864,40.80895840673834
9,Hebbal Kempapura,Bengaluru,2024,3,52.87611813359593,47.965744765961134,38.263042227281694,53.682106268825926,66.9221475506352,62.02875105904769,54.848466651994606
100,Garudachar Palya,Bengaluru,2021,3,40.802900458637865,41.78035648948986,37.2022728275997,42.9456060763094,36.35195437369973,35.6088829276452,28.651858715489162
100,Garudachar Palya,Bengaluru,2022,3,40.91878494662297,34.45672396310265,55.53886970400935,39.800856084755345,42.19365560682363,48.39115552136728,55.7858519613436
100,Garudachar Palya,Bengaluru,2023,3,48.07707481418717,44.61589530092068,42.249393537605904,46.13114923407838,54.977365321133135,51.720908599289146,42.534257853670695
100,Garudachar Palya,Bengaluru,2024,3,46.276299168400534,38.84281641217582,48.63107441528044,50.144741729526714,54.3007590241786,51.34574138159247,57.46208181537047
90,Ramamurthy Nagar,Bengaluru,2021,3,52.559574209683085,54.94302891699982,43.15877240361356,43.07336710707125,43.94122963676044,51.42024833643547,56.07275254254277
90,Ramamurthy Nagar,Bengaluru,2022,3,47.21953948144903,39.730535279418575,61.12393790567886,39.380430668977176,46.3591822857366,48.93081405731507,48.46077210867218
90,Ramamurthy Nagar,Bengaluru,2023,3,45.82735145442357,37.937020003644285,48.39498197060195,46.714249207109994,35.17698313589334,48.5828342913354,55.42937651609305
90,Ramamurthy Nagar,Bengaluru,2024,3,50.2383817498678,54.0245899919216,42.807739561958414,46.39379985573078,54.78389786944315,58.197087618742536,59.53611435895478
136,Govindaraja Nagar,Bengaluru,2021,3,61.52206766575403,58.81851706991,65.75103350871676,60.84569948830517,49.11951312405647,65.55683314329917,63.216006786218685
136,Govindaraja Nagar,Bengaluru,2022,3,63.33324238896785,53.751924745502514,57.806436926452726,54.470870344520776,73.99433503783294,67.3753914712437,58.27380895105736
136,Govindaraja Nagar,Bengaluru,2023,3,58.17922275014104,63.30429857858972,56.80473263224222,56.424817306774344,75.56841936967308,53.19680474795504,46.792642950038
136,Govindaraja Nagar,Bengaluru,2024,3,63.91306861102332,61.46985288556705,50.774171519886764,60.69917395721467,64.15033478380566,57.1515287436676,68.65613515271808
88,Kalkere,Bengaluru,2021,3,76.32805922632663,73.42263036093088,73.34918423136062,68.63098279423065,91.65900328337558,74.62457233675367,72.94629156907187
88,Kalkere,Bengaluru,2022,3,76.23099867582343,79.19566805198035,63.07438737974705,82.50546555026799,93.85115679099954,79.20630639901114,89.86797654158775
88,Kalkere,Bengaluru,2023,3,76.58482636131573,78.62096104022469,79.03692578395133,74.6140619430966,70.10820273596619,69.12130681232411,73.33709987818408
88,Kalkere,Bengaluru,2024,3,79.15432123143438,73.33093994132618,65.9112803899704,80.20164398777906,82.96351054021045,86.59258245704449,81.46376960396483
145,Vijayanagar,Bengaluru,2021,3,81.76299506179866,82.56857292554709,69.1414036007344,83.0800062680636,98.08373687866515,79.68924757176308,75.65276911879266
145,Vijayanagar,Bengaluru,2022,3,75.24733146588903,73.90276115272542,78.11772619073491,66.85963956928107,92.83007502689566,80.35000381479296,77.84604901439891
145,Vijayanagar,Bengaluru,2023,3,74.5347438146566,74.07152136931909,78.4375376205065,81.10780193702237,85.8735262166273,70.07612880892458,87.76114890143272
145,Vijayanagar,Bengaluru,2024,3,82.48421243274697,91.90301742483935,72.79881812942574,86.92553371682268,64.09563318386691,80.59266893553007,82.97271140867718
118,Sampangiram Nagar,Bengaluru,2021,3,44.67221835638918,48.11723210227308,44.11055689296629,50.86571908170697,62.69353119456554,35.113541330035,59.14785652407034
118,Sampangiram Nagar,Bengaluru,2022,3,43.4567136665912,39.06340871761945,32.42210339920735,42.2538264608679,49.21497684449574,41.0757505670607,30.09367591507217
118,Sampangiram Nagar,Bengaluru,2023,3,44.33687863501033,42.001185953955364,35.826861963935144,43.18842555366663,26.271387076961563,50.74663032461582,54.12710296351593
118,Sampangiram Nagar,Bengaluru,2024,3,38.84387476328748,44.83954205220315,40.4844855069385,45.3625209342878,44.10222646660831,44.531984227543425,41.80076455982028
119,Shivaji Nagar,Bengaluru,2021,3,67.56308721525183,68.38536371282872,70.71577277146798,61.972840003546814,72.58911879234289,68.9952402049107,58.10823915366257
119,Shivaji Nagar,Bengaluru,2022,3,64.02722181313817,69.30106720014459,64.72926294079842,58.562674319531084,70.68810088085957,55.629336345330216,62.28223295719681
119,Shivaji Nagar,Bengaluru,2023,3,59.82821912658929,53.87409810975336,56.429430837908626,50.85122323899724,55.73995676375321,60.0623680688833,59.327047675579045
119,Shivaji Nagar,Bengaluru,2024,3,66.37509469669799,59.28162854510807,66.5459970101392,57.61592303582907,49.22132185181437,67.8524116902399,68.35564744333261
59,Subramanya Nagar,Bengaluru,2021,3,59.36223189829579,68.5580523063928,45.82307735029368,51.32238559391061,41.124866361111046,53.06776890496659,60.600335226546136
59,Subramanya Nagar,Bengaluru,2022,3,54.23934672118175,63.15876451809373,64.50430802069317,50.171596364323605,37.32684793024046,47.63708818556289,43.047679133830925
59,Subramanya Nagar,Bengaluru,2023,3,58.9691120283524,53.886060878220405,54.71330352422673,68.75921869603884,66.3416819853662,67.94872536929242,48.24580867934587
59,Subramanya Nagar,Bengaluru,2024,3,59.330813174518596,50.865974412293355,44.456436483357336,62.739499850456944,65.00359384657601,57.54658937451083,59.020135455479576
58,Kadu Malleshwar Ward,Bengaluru,2021,3,45.23490191963175,41.942334043981,35.54736958155045,37.20338570165913,63.503719275205746,47.22209642047507,52.09459044672983
58,Kadu Malleshwar Ward,Bengaluru,2022,3,48.926322766123015,43.66480264405749,36.83529289508576,42.50695551495469,60.82688457798245,52.47723886979853,50.334189045687324
58,Kadu Malleshwar Ward,Bengaluru,2023,3,54.219194307744104,45.673893263317474,47.63721870488158,51.217951379158386,65.51622679625561,64.06948671098353,46.4393097504587
58,Kadu Malleshwar Ward,Bengaluru,2024,3,53.30107907550077,47.79422702833611,50.28105648147745,51.49453646135116,72.4299058165631,46.91891710307874,62.27581820864424
172,Agaram,Bengaluru,2021,3,47.702644987777326,46.10286507369058,50.053437881273524,54.354880454299945,59.86926758713269,55.03110865857133,34.4911647481171
