ward_id,ward_name,city,year,median_price_sqft,crime_rate_per_1000,avg_aqi
10,Byatarayanapura,Bengaluru,2021,14949.08715159896,5.883817581693667,76.81192365880402
10,Byatarayanapura,Bengaluru,2022,9413.211195073818,4.928257023763326,96.18969466962866
10,Byatarayanapura,Bengaluru,2023,16220.501862457982,5.857750428316309,93.37836112105427
10,Byatarayanapura,Bengaluru,2024,10719.83514438967,5.665278617241615,58.89332082518541
14,Kuvempu Nagar,Bengaluru,2021,11433.28616973094,6.723642405153457,89.135307931903
14,Kuvempu Nagar,Bengaluru,2022,14704.171951878603,6.748616303383137,116.02548136392885
14,Kuvempu Nagar,Bengaluru,2023,18216.052842908743,6.944616082772336,81.8610096072112
14,Kuvempu Nagar,Bengaluru,2024,11955.330123794738,6.949237336158754,122.62705500561339
13,Vidyaranyapura,Bengaluru,2021,7526.245194025381,7.174498505214736,132.0377258094967
13,Vidyaranyapura,Bengaluru,2022,18400.646377977086,7.3113340820939445,129.1538060809562
13,Vidyaranyapura,Bengaluru,2023,10294.26453722375,7.021657221545595,110.22186058575303
13,Vidyaranyapura,Bengaluru,2024,18711.15708946526,7.650589086409795,103.34671750649838
12,Dodda Bommasandra,Bengaluru,2021,6687.634419316382,4.412927240311457,93.42029518667523
12,Dodda Bommasandra,Bengaluru,2022,11257.560236368088,4.8534756960194985,65.14094820418276
12,Dodda Bommasandra,Bengaluru,2023,10781.711934258708,5.031969364282974,56.348785802309706
12,Dodda Bommasandra,Bengaluru,2024,16675.34645628217,5.058878206298904,71.5880591540087
8,Amrutahalli,Bengaluru,2021,10260.119244071026,7.756950148538815,113.9625972532155
8,Amrutahalli,Bengaluru,2022,11802.746230825367,6.865919033853541,128.28540999822192
8,Amrutahalli,Bengaluru,2023,10662.256331693725,6.805018516828858,101.05207639084588
8,Amrutahalli,Bengaluru,2024,18202.86938577233,8.167018287254018,87.9956845943223
64,Vishwanath Nagenahalli,Bengaluru,2021,9296.416513043601,4.720957509820433,74.4819035575136
64,Vishwanath Nagenahalli,Bengaluru,2022,13085.567171760915,5.7598912948243255,81.15269966170241
64,Vishwanath Nagenahalli,Bengaluru,2023,14956.966906788208,5.469859291579796,89.50793325241095
64,Vishwanath Nagenahalli,Bengaluru,2024,12580.610142087531,5.094518236230815,72.99545189926559
46,Rajiv Nagar,Bengaluru,2021,14123.29316374995,7.307403159695608,88.53472025981907
46,Rajiv Nagar,Bengaluru,2022,16843.990550342587,6.747505688129826,123.86063404497676
46,Rajiv Nagar,Bengaluru,2023,9392.18462570517,7.364510351205009,98.1691904758144
46,Rajiv Nagar,Bengaluru,2024,10508.01978029388,8.228386704815208,98.32508091630795
6,Jakkuru,Bengaluru,2021,10680.16716056643,7.2525161244070375,92.96101886700761
6,Jakkuru,Bengaluru,2022,11669.81177919562,6.648556439128999,91.9307649108884
6,Jakkuru,Bengaluru,2023,14586.181654118502,7.894110225203619,92.28348776523681
6,Jakkuru,Bengaluru,2024,11731.43781244328,6.607263708559995,107.00582911688144
91,K R Puram,Bengaluru,2021,12601.900032447209,5.3961303082559935,112.32743281522761
91,K R Puram,Bengaluru,2022,10418.46134181014,5.616085538225157,78.79327326010198
91,K R Puram,Bengaluru,2023,9352.486345794758,7.254816564048396,114.98853863722172
91,K R Puram,Bengaluru,2024,6939.322458063596,6.972367698618394,112.37821042679073
92,Basavanapura,Bengaluru,2021,15043.458788762133,3.627524335987356,65.03125489834868
92,Basavanapura,Bengaluru,2022,12416.293262184216,4.092873445722893,73.21914460188259
92,Basavanapura,Bengaluru,2023,12362.462043328964,4.134126703024617,83.651953657435
92,Basavanapura,Bengaluru,2024,9120.475692966209,4.933914544883908,77.85707746558883
99,Byrathi,Bengaluru,2021,17132.73758898725,7.448890511749642,103.63581312384474
99,Byrathi,Bengaluru,2022,16995.138456938836,7.178909471069019,131.91170368951776
99,Byrathi,Bengaluru,2023,12138.282447768299,8.129029381827417,115.66957604475236
99,Byrathi,Bengaluru,2024,8521.943957357798,7.642372228242405,96.776480015829
97,Kadugodi,Bengaluru,2021,13422.975434905271,5.877016377784026,85.8363126344073
97,Kadugodi,Bengaluru,2022,16825.18791336587,4.243583063376511,55.00073955530938
97,Kadugodi,Bengaluru,2023,9868.486859793114,6.223833923520428,92.7741128143725
97,Kadugodi,Bengaluru,2024,16007.134206743525,5.4682855146310265,79.17860951940419
72,Devara Jeevanahalli,Bengaluru,2021,13459.13230106675,6.264976445751126,60.14404320205817
72,Devara Jeevanahalli,Bengaluru,2022,11173.031805827773,6.145453016479486,77.08811789722715
72,Devara Jeevanahalli,Bengaluru,2023,5989.881109845009,4.24822428760478,64.52264476667739
72,Devara Jeevanahalli,Bengaluru,2024,8873.66952156759,5.0320213363105335,78.68255395782732
73,S K Garden,Bengaluru,2021,10388.031433519793,3.2496590803529197,66.98529800548263
73,S K Garden,Bengaluru,2022,15596.841524552212,3.2967301912255467,69.82630352307929
73,S K Garden,Bengaluru,2023,5548.529884388017,4.027809386343392,45.06221353752217
73,S K Garden,Bengaluru,2024,7502.689627331358,4.403305081517463,60.81603449391411
38,Laxmidevi Nagar,Bengaluru,2021,13046.868542301416,5.7157477472614815,75.27386410157902
38,Laxmidevi Nagar,Bengaluru,2022,13997.055920164008,6.631991710870408,97.9103568923446
38,Laxmidevi Nagar,Bengaluru,2023,14484.236077979844,7.223142501386393,108.98200134133288
38,Laxmidevi Nagar,Bengaluru,2024,13928.229427829432,7.943083519051865,111.0398955596688
40,Chowdeshwari Nagar,Bengaluru,2021,14350.618146441524,7.7370561725098845,125.00814713419905
40,Chowdeshwari Nagar,Bengaluru,2022,9256.199988843913,7.7791438250921505,81.9520861415063
40,Chowdeshwari Nagar,Bengaluru,2023,8281.07990558612,7.8730803393297855,92.67830333669912
40,Chowdeshwari Nagar,Bengaluru,2024,11973.143637242934,6.660725813616941,92.47873210902344
39,Laggere,Bengaluru,2021,15973.537737804174,4.9482958344388,50.35295665085903
39,Laggere,Bengaluru,2022,10354.765722506949,4.631962258162005,39.76133978972055
39,Laggere,Bengaluru,2023,6516.1054534659625,4.8740004258764715,58.87681422355549
39,Laggere,Bengaluru,2024,7000.977325425387,4.588745526432084,43.82609154848896
47,Dr. Puneet Rajkumar,Bengaluru,2021,13908.883259831686,7.371092663775923,94.35515767933235
47,Dr. Puneet Rajkumar,Bengaluru,2022,7998.654515101351,5.1485329724097095,89.05830715281598
47,Dr. Puneet Rajkumar,Bengaluru,2023,7532.447811276831,6.844783548888796,119.04094115345373
47,Dr. Puneet Rajkumar,Bengaluru,2024,15438.114478663092,7.4055103148077865,93.50427376235548
49,Nagapura,Bengaluru,2021,8943.670978891148,6.3369092710261485,67.19627110773041
49,Nagapura,Bengaluru,2022,13236.759795094098,5.6977965749637915,91.41904811798793
49,Nagapura,Bengaluru,2023,5535.617376025309,5.311334702825911,58.05632175551696
49,Nagapura,Bengaluru,2024,17299.781323092964,4.968055433305388,95.81739636168598
48,Mahalakshmipuram,Bengaluru,2021,10252.623450153915,7.32484294516444,123.06634128920166
48,Mahalakshmipuram,Bengaluru,2022,13807.919420285081,6.046867752145652,111.7694988389237
48,Mahalakshmipuram,Bengaluru,2023,7854.257045690747,6.152515530243223,124.1695334264965
48,Mahalakshmipuram,Bengaluru,2024,8579.587541068537,7.841572982867932,104.6141463671235
50,Nalvadi Krishna Raja Wadiyar,Bengaluru,2021,15115.61358012102,4.920469302574322,50.369322210770584
50,Nalvadi Krishna Raja Wadiyar,Bengaluru,2022,10366.95340940022,5.309497660828497,75.04440930674107
50,Nalvadi Krishna Raja Wadiyar,Bengaluru,2023,9054.673844153673,3.616079788034614,44.684634390132636
50,Nalvadi Krishna Raja Wadiyar,Bengaluru,2024,7121.860676144512,4.115715753529211,92.54896180980309
109,Benniganahalli,Bengaluru,2021,14925.737346436768,5.657784689208933,103.16466054399835
109,Benniganahalli,Bengaluru,2022,14062.32233654871,7.516351936052977,93.76455624928553
109,Benniganahalli,Bengaluru,2023,9170.657322573526,7.27041497873185,100.71091053084476
109,Benniganahalli,Bengaluru,2024,16227.828424079973,6.953507472611718,130.84436972323482
110,C V Raman Nagar,Bengaluru,2021,16823.825362294985,6.128837660095852,89.25218436738817
110,C V Raman Nagar,Bengaluru,2022,6977.61128325587,6.48024390091551,85.12322613199348
110,C V Raman Nagar,Bengaluru,2023,14456.693331416842,5.7570114929366785,100.45827025872916
110,C V Raman Nagar,Bengaluru,2024,7143.404734400597,5.693777022653959,66.17807575014947
194,Chikkalsandra,Bengaluru,2021,14714.554332123755,8.030691593889621,136.87818858432797
194,Chikkalsandra,Bengaluru,2022,15520.578988205714,7.765007465246834,121.50747510911856
194,Chikkalsandra,Bengaluru,2023,18551.00106996695,7.4053615472157865,109.0682981617768
194,Chikkalsandra,Bengaluru,2024,16509.42666783069,7.73386909519782,98.6719616200498
221,HSR Layout,Bengaluru,2021,10171.847020583526,3.8248561122665485,76.5416395259694
221,HSR Layout,Bengaluru,2022,16770.91856805437,4.87892262056747,88.22257935530482
221,HSR Layout,Bengaluru,2023,6070.511301878663,5.527000518802719,60.706696638509285
221,HSR Layout,Bengaluru,2024,6851.120183632884,4.343915778007139,67.44196372906558
223,Mangammanapalya,Bengaluru,2021,11039.162278692373,5.182529963840409,95.18420623522704
223,Mangammanapalya,Bengaluru,2022,13545.966710907342,4.6781928946173315,91.30608910732317
223,Mangammanapalya,Bengaluru,2023,13125.58732389647,5.9519740685409595,83.1980048855858
223,Mangammanapalya,Bengaluru,2024,7233.646619472605,5.895384390493579,93.62195561156318
211,Begur,Bengaluru,2021,6367.423772661858,4.650041559637477,49.88948591710404
211,Begur,Bengaluru,2022,14603.630716882697,5.022858447692574,47.400511167076246
211,Begur,Bengaluru,2023,12245.063700175582,4.522724953187934,51.77053347203504
211,Begur,Bengaluru,2024,14844.371340535843,3.9928250471690987,46.80483325357452
178,Suddagunte Palya,Bengaluru,2021,12961.47228867654,8.624320057288068,149.22182991958124
178,Suddagunte Palya,Bengaluru,2022,9935.763413367644,8.845003775402851,137.20887595091276
178,Suddagunte Palya,Bengaluru,2023,9253.849655888986,8.428041898433968,119.35819518343501
178,Suddagunte Palya,Bengaluru,2024,12428.53011198547,7.735969560629022,100.90907737083162
210,Kalena Agrahara,Bengaluru,2021,15718.326029913807,8.168241962909805,115.32338172343697
210,Kalena Agrahara,Bengaluru,2022,7361.937696007031,7.307042869531725,124.45158163758289
210,Kalena Agrahara,Bengaluru,2023,8669.93037376545,7.696962507933252,141.3564574532236
210,Kalena Agrahara,Bengaluru,2024,17892.705691910734,7.612607129804619,95.5854329490218
181,BTM Layout,Bengaluru,2021,6227.0660605491785,4.745046932139166,87.19137245450142
181,BTM Layout,Bengaluru,2022,7202.36309525957,3.7822201133171065,94.09148109890909
181,BTM Layout,Bengaluru,2023,10398.690596150884,4.697354507422943,85.71513531758319
181,BTM Layout,Bengaluru,2024,15194.885469218443,5.868735204185662,97.49111912090646
180,Someswara Temple Ward,Bengaluru,2021,6922.898347591732,6.662567432504052,99.00256092772898
180,Someswara Temple Ward,Bengaluru,2022,8123.850259739258,5.907529265825407,76.95371997370611
180,Someswara Temple Ward,Bengaluru,2023,7056.668098614289,6.269057592473894,95.8203763480546
180,Someswara Temple Ward,Bengaluru,2024,13045.188884316909,5.717761371358362,104.84449752732425
179,Madivala,Bengaluru,2021,6937.938581321316,6.743694213440657,102.07148363746043
179,Madivala,Bengaluru,2022,16383.046744137388,8.556267605391538,110.57759471665172
179,Madivala,Bengaluru,2023,15496.851185159292,8.49883579983776,106.23803524438358
179,Madivala,Bengaluru,2024,11617.13809240031,8.42010636148742,120.46187204514897
185,J P Nagar,Bengaluru,2021,7865.768562970003,6.042658793063104,73.79375132741657
185,J P Nagar,Bengaluru,2022,7452.137718066574,6.111661161640471,79.78779257077593
185,J P Nagar,Bengaluru,2023,12962.496489395226,5.869354098387864,121.26619132748066
185,J P Nagar,Bengaluru,2024,17123.961930651003,5.930308849757855,108.03505100527158
135,Dr. Raj Kumar Agrahara Dasarahalli,Bengaluru,2021,14630.474400106941,6.066528799781388,100.49708039265212
135,Dr. Raj Kumar Agrahara Dasarahalli,Bengaluru,2022,13419.772801000574,5.897183023499818,74.87243359074715
135,Dr. Raj Kumar Agrahara Dasarahalli,Bengaluru,2023,16383.917726649011,7.219500573935659,85.39960004336893
135,Dr. Raj Kumar Agrahara Dasarahalli,Bengaluru,2024,6979.665162379625,7.347147058335679,77.64651593723461
137,Marenahalli,Bengaluru,2021,15491.287736636843,5.319479675903226,83.93897268667004
137,Marenahalli,Bengaluru,2022,17174.584608657187,5.675365754342939,86.87719246117784
137,Marenahalli,Bengaluru,2023,9722.513496560408,4.32612168248952,70.63281674080156
137,Marenahalli,Bengaluru,2024,9924.156456290868,5.120708785420302,61.59194796216934
196,Gavi Gangadhareshwara,Bengaluru,2021,13229.77280553594,4.1144707379887056,59.461670194219515
196,Gavi Gangadhareshwara,Bengaluru,2022,12511.436537455464,3.7434475112349874,82.3296192375085
196,Gavi Gangadhareshwara,Bengaluru,2023,10814.433534145744,4.51997068790962,60.10114213264799
196,Gavi Gangadhareshwara,Bengaluru,2024,7004.675071791895,3.0468047040679473,69.34824879180388
140,Maruthi Mandir ward,Bengaluru,2021,11876.205630901206,7.6488299971475415,106.29367861180219
140,Maruthi Mandir ward,Bengaluru,2022,7255.621891289698,7.157888771659038,135.7585858710986
140,Maruthi Mandir ward,Bengaluru,2023,7832.141915901622,8.948242822153569,142.67937771573963
140,Maruthi Mandir ward,Bengaluru,2024,13046.231459308208,7.483686525386076,118.68914179205268
142,Chandralayout,Bengaluru,2021,16086.746570999523,8.710108597715955,118.45781609034596
142,Chandralayout,Bengaluru,2022,12705.122780087186,9.31522065048685,143.2350105127361
142,Chandralayout,Bengaluru,2023,16092.12257411449,8.294888823955377,133.6243968954544
142,Chandralayout,Bengaluru,2024,15333.149957593854,9.22656758500839,113.6843323294095
143,Nayandahalli,Bengaluru,2021,12760.761794922611,6.638419965741061,125.27221653902403
143,Nayandahalli,Bengaluru,2022,11271.4533906265,6.385209474815749,102.6950950599776
143,Nayandahalli,Bengaluru,2023,11865.032142229955,7.788241510682603,109.19579139642643
143,Nayandahalli,Bengaluru,2024,16832.55378104284,7.400989434523912,109.59608812993717
134,Kamakshipalya,Bengaluru,2021,8996.751682676764,6.090131525443403,85.90890821010183
134,Kamakshipalya,Bengaluru,2022,6286.552717623379,5.492349369980047,54.66196128375175
134,Kamakshipalya,Bengaluru,2023,13173.807994157927,6.259514368757818,106.01804820554902
134,Kamakshipalya,Bengaluru,2024,15453.26551177023,4.513513213811211,74.59820860225791
198,Dodda Ganapati,Bengaluru,2021,13333.63899818965,5.20304492277501,57.57679640737601
198,Dodda Ganapati,Bengaluru,2022,13130.115491582492,6.468303378660808,109.71544967517008
198,Dodda Ganapati,Bengaluru,2023,10869.432385785934,5.7990869419502005,61.26115634173697
198,Dodda Ganapati,Bengaluru,2024,10355.111002178832,5.993724689335832,77.74376437587894
199,Vidyapeeta ward,Bengaluru,2021,7413.513616684042,6.236198511003181,114.51079413414827
199,Vidyapeeta ward,Bengaluru,2022,16933.342942326253,8.117373114198264,132.29764328540608
199,Vidyapeeta ward,Bengaluru,2023,9490.916346968677,7.582840771304084,101.46882324954716
199,Vidyapeeta ward,Bengaluru,2024,10873.701451006624,7.563678240040253,90.58980891221901
200,Swamy Vivekananda,Bengaluru,2021,15221.090811134227,8.487852611966701,143.75257977005236
200,Swamy Vivekananda,Bengaluru,2022,13150.545602355607,8.345152268886027,131.19281572681348
200,Swamy Vivekananda,Bengaluru,2023,13839.408165292076,7.741385593218908,114.47193908749517
200,Swamy Vivekananda,Bengaluru,2024,9654.565026461074,8.067503714292917,122.76801935968544
201,Katriguppe,Bengaluru,2021,11545.257533400256,7.183039301893697,120.69332839446878
201,Katriguppe,Bengaluru,2022,17996.527224808917,8.036360276247029,96.44599041993081
201,Katriguppe,Bengaluru,2023,14911.13612316559,7.503555387613787,119.54005096543361
201,Katriguppe,Bengaluru,2024,11559.325203112343,7.843594630047814,98.24456703151833
197,Srinagar,Bengaluru,2021,13333.682239779888,8.3618375044949,107.71178491842352
197,Srinagar,Bengaluru,2022,18041.759394875953,7.3378900875448,127.90731925515462
197,Srinagar,Bengaluru,2023,9054.932895505513,8.056874415753944,121.65118256658216
197,Srinagar,Bengaluru,2024,16510.68313517495,7.384109208877551,120.85673073322785
186,Shakambari Nagar,Bengaluru,2021,14269.593184553163,7.176483506390757,107.09183828741202
186,Shakambari Nagar,Bengaluru,2022,15533.18001411357,7.192564315465468,96.41716586198082
186,Shakambari Nagar,Bengaluru,2023,14820.191710609455,7.172471074954086,125.51279522880708
186,Shakambari Nagar,Bengaluru,2024,9638.365532661865,6.425669488728982,125.14661825159767
183,Gurappanapalya,Bengaluru,2021,15821.718370966924,3.4691544006375032,53.815915877568216
183,Gurappanapalya,Bengaluru,2022,8273.88849959768,4.299420469615476,80.53118353339167
183,Gurappanapalya,Bengaluru,2023,12836.173366976134,3.2053023217891097,75.2717723544771
183,Gurappanapalya,Bengaluru,2024,11577.721841445842,4.840623371288132,53.09884624709062
182,Byrasandra,Bengaluru,2021,13092.356484181546,4.880328222655176,51.801118207584956
182,Byrasandra,Bengaluru,2022,10803.581627362757,5.2005760886449,59.50444680351529
182,Byrasandra,Bengaluru,2023,14029.446428906447,5.905136234066245,77.70814419531878
182,Byrasandra,Bengaluru,2024,14792.747519719102,5.765131731999218,71.94592808854289
131,Shivanagara,Bengaluru,2021,18348.035141772187,8.274183369359148,111.03042287805378
131,Shivanagara,Bengaluru,2022,18500.667192986846,8.270021006411028,112.8234471400368
131,Shivanagara,Bengaluru,2023,12498.979881763204,7.023573825380177,132.94000590155105
131,Shivanagara,Bengaluru,2024,10920.720154378563,8.896401504132369,108.90424240031588
132,Rajaji Nagar,Bengaluru,2021,9523.154914914818,5.318244961746661,92.46207501523641
132,Rajaji Nagar,Bengaluru,2022,16769.91066172015,5.71680740523277,86.16360025098363
132,Rajaji Nagar,Bengaluru,2023,15120.127753395109,5.7828669467792615,115.00890951458982
132,Rajaji Nagar,Bengaluru,2024,15092.056488717026,7.660906889305193,80.19872918806811
130,Sriramamandir,Bengaluru,2021,9989.812048192478,5.293572409719534,79.97120904243579
130,Sriramamandir,Bengaluru,2022,5614.338814388805,3.7930744169892288,48.225578922139306
130,Sriramamandir,Bengaluru,2023,8830.415440199266,3.0907086769759062,53.17470972344758
130,Sriramamandir,Bengaluru,2024,7755.7189733021805,4.405845690924351,37.71109102500212
133,Basaveshwara Nagar,Bengaluru,2021,8027.791497427275,5.608131847244323,82.77721569999667
133,Basaveshwara Nagar,Bengaluru,2022,11522.170944315149,4.162211841536497,58.62508414281476
133,Basaveshwara Nagar,Bengaluru,2023,16414.563681402058,5.683370794299276,57.67096670381234
133,Basaveshwara Nagar,Bengaluru,2024,12249.918591528618,3.365883044453584,43.19696355534614
190,Devagiri Temple Ward,Bengaluru,2021,13814.251476481732,6.011010539534708,117.77946698235681
190,Devagiri Temple Ward,Bengaluru,2022,12768.796904715642,7.580121562867283,107.43924837385578
190,Devagiri Temple Ward,Bengaluru,2023,13834.577123329113,6.574800396163226,87.4211384559967
190,Devagiri Temple Ward,Bengaluru,2024,15619.79120762943,7.537831334620105,99.45023100580377
205,Yelchenahalli,Bengaluru,2021,6657.12488048256,3.3720371754772027,54.37688033090522
205,Yelchenahalli,Bengaluru,2022,14696.874796251479,3.953927308010814,78.52564040960516
205,Yelchenahalli,Bengaluru,2023,7913.340205124305,3.166552567019798,49.376342466915155
205,Yelchenahalli,Bengaluru,2024,7194.338067926487,3.0370829267954242,67.21299246371515
98,Hudi,Bengaluru,2021,16432.427291971253,4.022729868306151,51.8590120361492
98,Hudi,Bengaluru,2022,13512.896788768103,3.6926528196582895,67.04649418739766
98,Hudi,Bengaluru,2023,9237.998159229917,4.502902582616862,54.635047570331125
98,Hudi,Bengaluru,2024,12290.844713247207,4.985837487662171,66.3006356180249
95,Vijnana Nagar,Bengaluru,2021,11727.564388148741,6.0056029883140845,88.77913827451096
95,Vijnana Nagar,Bengaluru,2022,12364.27873116157,6.615195046577512,83.33809929831337
95,Vijnana Nagar,Bengaluru,2023,14110.147457935207,7.276428856107481,101.93028462300943
95,Vijnana Nagar,Bengaluru,2024,15204.125338769658,5.837978031105614,101.17767446065399
103,White Field,Bengaluru,2021,16831.140772302835,7.983939492228789,90.86838281396757
103,White Field,Bengaluru,2022,9337.755136371972,6.7756323775341984,102.43281637986908
103,White Field,Bengaluru,2023,6814.047178439589,7.553922947273435,104.04178182307791
103,White Field,Bengaluru,2024,9295.082491380459,7.4627925280281335,114.00908980294884
111,Kaggadasanapura,Bengaluru,2021,9217.225184234958,6.143023369869444,113.3966250595536
111,Kaggadasanapura,Bengaluru,2022,13501.81790140229,6.225171382253832,108.82976076374152
111,Kaggadasanapura,Bengaluru,2023,13492.922879079615,6.007305428510617,125.7019978838431
111,Kaggadasanapura,Bengaluru,2024,15917.958993870221,6.9120532174120335,120.43424133362133
102,AECS Layout,Bengaluru,2021,7914.255302583071,5.196113063643967,57.83778051984498
102,AECS Layout,Bengaluru,2022,15130.022148274686,5.752799372360791,76.17089830122192
102,AECS Layout,Bengaluru,2023,6950.2640763253785,5.555402283784211,89.82974949046155
102,AECS Layout,Bengaluru,2024,13033.153638171254,4.178764890176639,76.5430100660429
112,New Tippasandara,Bengaluru,2021,10416.92838814203,6.786618436977317,87.40665457892595
112,New Tippasandara,Bengaluru,2022,10453.12194488788,7.335447251113431,111.3369987399725
112,New Tippasandara,Bengaluru,2023,16422.160851569486,5.972471680789485,120.9040803287863
112,New Tippasandara,Bengaluru,2024,9514.290112038538,6.221733687716939,118.7657159349459
107,Bellanduru,Bengaluru,2021,10213.791533299524,3.6909946690258923,58.03270840563344
107,Bellanduru,Bengaluru,2022,16269.007248543605,4.793134126486836,89.74723988928841
107,Bellanduru,Bengaluru,2023,9239.130945320318,4.758174536995211,87.42735586682363
107,Bellanduru,Bengaluru,2024,16158.634227565037,5.078078063562805,80.93024322434165
104,Varthuru,Bengaluru,2021,16998.396682604583,5.9286649470130275,67.04112501199258
104,Varthuru,Bengaluru,2022,17390.512887997433,6.191885607042923,72.62153550398752
104,Varthuru,Bengaluru,2023,14685.929068578804,5.3952164932624305,102.34200062052385
104,Varthuru,Bengaluru,2024,8836.608753694305,5.633669932696048,89.59755465218062
138,Kaveripura,Bengaluru,2021,18450.721599968223,7.067004056198693,123.92205673376503
138,Kaveripura,Bengaluru,2022,9552.029097740344,7.050706102704672,114.50960320375765
138,Kaveripura,Bengaluru,2023,12949.910969665785,7.966571006715623,111.31811271108018
138,Kaveripura,Bengaluru,2024,10946.024405663571,7.661089042068354,107.41356289923061
106,Marathahalli,Bengaluru,2021,10877.406082346119,6.59566417253935,80.95038910981322
106,Marathahalli,Bengaluru,2022,13397.973147668927,7.13064457921228,93.45473577180549
106,Marathahalli,Bengaluru,2023,17310.047254243138,8.01345959285346,125.62221068097286
106,Marathahalli,Bengaluru,2024,7250.530796273588,8.114051422476907,93.38182025577879
188,Yediyur,Bengaluru,2021,16765.82587823684,7.5424913232590205,116.78532103750595
188,Yediyur,Bengaluru,2022,9068.375596127195,7.466607417661327,124.84329626182961
188,Yediyur,Bengaluru,2023,7673.049152411237,8.840710471921584,140.65410499270726
188,Yediyur,Bengaluru,2024,16353.387248158522,7.806132861056949,107.98239554288875
105,Munekollal,Bengaluru,2021,13968.20998566147,5.921486851297714,92.95825211068114
105,Munekollal,Bengaluru,2022,13085.095579277513,6.343042787607562,114.11575604926269
105,Munekollal,Bengaluru,2023,17637.51915397739,5.79383259454999,103.20724145397443
105,Munekollal,Bengaluru,2024,8553.103869422474,7.746469137452718,90.53555582123022
189,Ganesh Mandir ward,Bengaluru,2021,6759.45682085314,6.273098664156608,104.44523722253835
189,Ganesh Mandir ward,Bengaluru,2022,10124.930417293384,7.637104486122084,95.45742537507793
189,Ganesh Mandir ward,Bengaluru,2023,9161.982847483692,5.552782634525295,118.32030704595627
189,Ganesh Mandir ward,Bengaluru,2024,8564.402125394698,6.554187956113141,107.97112306646908
191,Banashankari Temple ward,Bengaluru,2021,5844.8861278352215,3.9255158601193005,83.69854604053992
191,Banashankari Temple ward,Bengaluru,2022,11245.932856802494,4.498508091314547,64.36330988027316
191,Banashankari Temple ward,Bengaluru,2023,11050.196890922944,4.099212323514533,61.524986413029836
191,Banashankari Temple ward,Bengaluru,2024,13686.92253062801,3.8028788896394157,78.71087409305677
192,Kumaraswamy Layout,Bengaluru,2021,8073.215684127368,5.68978966622382,99.86052303782606
192,Kumaraswamy Layout,Bengaluru,2022,12355.545169725941,6.40400274169367,96.83153394070362
192,Kumaraswamy Layout,Bengaluru,2023,14027.995655197381,5.735127188126393,64.87759727978494
192,Kumaraswamy Layout,Bengaluru,2024,15463.179263432474,4.669617224008747,103.61627974201002
193,Padmanabha Nagar,Bengaluru,2021,6402.203601638546,4.786423218734028,58.722192007106884
193,Padmanabha Nagar,Bengaluru,2022,7800.595933519111,5.5288414188899315,76.46376810493658
193,Padmanabha Nagar,Bengaluru,2023,9302.394590859543,5.138897386075221,76.95890159725894
193,Padmanabha Nagar,Bengaluru,2024,11067.739513230617,4.047039896640356,82.76364814514193
